metabolite_id	metabolite_name
imgly_h	Iminoglycine (imgly_h)
2c4mthzep_h	2-[(2R,5Z)-2-Carboxy-4-methylthiazol-5(2H)-ylidene]ethyl phosphate (2c4mthzep_h)
cthzp_h	4-Methyl-5-[2-(phosphonooxy)ethyl]-1,3-thiazole-2-carboxylate (cthzp_h)
4ahmmp_h	4-Amino-5-hydroxymethyl-2-methylpyrimidine (4ahmmp_h)
8aonn_m	8-Amino-7-oxononanoate (8aonn_m)
amob_m	S-Adenosyl-4-methylthio-2-oxobutanoate (amob_m)
glntrna_h	L-Glutaminyl-tRNA(Gln) (glntrna_h)
trnagln_h	TRNA(Gln) (trnagln_h)
sertrna_h	L-Seryl-tRNA(Ser) (sertrna_h)
trnaser_h	TRNA(Ser) (trnaser_h)
sertrna_sec_h	L-Seryl-tRNA(Sec) (sertrna_sec_h)
trnasecys_h	TRNA(SeCys) (trnasecys_h)
cystrna_h	L-Cysteinyl-tRNA(Cys) (cystrna_h)
trnacys_h	TRNA(Cys) (trnacys_h)
leutrna_h	L-Leucyl-tRNA(Leu) (leutrna_h)
trnaleu_h	TRNA(Leu) (trnaleu_h)
phetrna_h	L-Phenylalanyl-tRNA(Phe) (phetrna_h)
trnaphe_h	TRNA(Phe) (trnaphe_h)
trnatrp_h	TRNA(Trp) (trnatrp_h)
trptrna_h	L-Tryptophanyl-tRNA(Trp) (trptrna_h)
phyebilin_h	(3Z)-Phycoerythrobilin (phyebilin_h)
cholphyc1_h	Chlorophyll c1 (cholphyc1_h)
cholphyc2_h	Chlorophyll c2 (cholphyc2_h)
dczcaro_h	9,9-dicis-zeta-Carotene (dczcaro_h)
pdx5p_h	Pyridoxine 5'-phosphate (pdx5p_h)
selcyst_m	Selenocystathionine (selcyst_m)
selmethtrna_c	Selenomethionyl-tRNA(Met) (selmethtrna_c)
rbl__D_h	D-Ribulose (rbl__D_h)
tag1619Z1619Z1819Z_c	Triacylglycerol (16:1(9Z)/16:1(9Z)/18:1(9Z)) (tag1619Z1619Z1819Z_c)
tag1619Z1619Z160_c	Triacylglycerol (16:1(9Z)/16:1(9Z)/16:0) (tag1619Z1619Z160_c)
hd2crn_c	(2E)-hexadecenoyl-l-carnitine (hd2crn_c)
hptcoa_m	Heptanoyl-COA (hptcoa_m)
cl_h	Chloride (cl_h)
pa1801619Z_h	1-octadecanoyl-2-9-hexadecenoyl-sn-glycerol-3-phosphate (pa1801619Z_h)
mgdg180162n4_h	1,2-Diacyl-3-O-galactosyl-sn-glycerol(18:0/16:2(9Z,12Z)) (mgdg180162n4_h)
mgdg180163n4_h	1,2-Diacyl-3-O-galactosyl-sn-glycerol(18:0/16:3(6Z,9Z,12Z)) (mgdg180163n4_h)
12dgr1619Z1819Z_h	1,2-Diacyl-sn-glycerol(16:1(9Z)/18:1(9Z)) (12dgr1619Z1819Z_h)
mgdg1619Z1819Z_h	1,2-Diacyl-3-O-galactosyl-sn-glycerol(16:1(9Z)/18:1(9Z)) (mgdg1619Z1819Z_h)
mgdg162n4163n4_h	1,2-Diacyl-3-O-galactosyl-sn-glycerol(16:2(9Z,12Z)/16:3(6Z,9Z,12Z)) (mgdg162n4163n4_h)
sqdg162n4160_h	Sulfoquinovosyl diacylglycerol(16:2(9Z,12Z)/16:0) (sqdg162n4160_h)
13glucan_c	Beta-1,3-glucan (13glucan_c)
HC00617_c	Ferricytochrome B5 (HC00617_c)
HC00619_c	Ferrocytochrome B5 (HC00619_c)
HC01223_m	3-Hydroxyisobutyryl Coenzyme A (HC01223_m)
HC01397_m	3S-Hydroxyhexadecanoyl Coenzyme A (HC01397_m)
HC01397_x	3S-Hydroxyhexadecanoyl Coenzyme A (HC01397_x)
HC01405_m	3S-Hydroxy-Octanoyl Coenzyme A (HC01405_m)
cmp_r	CMP C9H12N3O8P (cmp_r)
HC10856_m	Trans,Cis-Octadeca-2,9-Dienoyl Coenzyme A (HC10856_m)
HC10857_m	(S)-3-Hydroxyoleyleoyl Coenzyme A (HC10857_m)
CE0713_m	3-oxolinoleoyl-CoA; 3-oxo-(9Z,12Z)-9,12-Octadecadienoyl CoA (CE0713_m)
CE2434_x	Trans,Cis,Cis-2,9,12-Octadecatrienoyl Coenzyme A (CE2434_x)
CE0849_m	Cis,Cis-Palmito-7,10-Dienoyl Coenzyme A (CE0849_m)
CE2417_m	3(S)-hydroxy-5Z,8Z-tetradecadienoyl-CoA (CE2417_m)
CE2417_x	3(S)-hydroxy-5Z,8Z-tetradecadienoyl-CoA (CE2417_x)
CE2424_m	3-oxo-cis,cis-5,8-tetradecadienoyl-CoA (CE2424_m)
CE2424_x	3-oxo-cis,cis-5,8-tetradecadienoyl-CoA (CE2424_x)
C05280_x	Cis,Cis-3,6-Dodecadienoyl Coenzyme A (C05280_x)
cholcoar_m	3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoyl-CoA (cholcoar_m)
CE5166_m	25(S)-Trihydroxycoprostanoyl Coenzyme A (CE5166_m)
HC02192_x	Taurolithocholate (HC02192_x)
CE4795_m	2-Trans-Cis,Cis,Cis,Cis-4,8,11,14-Eicosapentaenoyl Coenzyme A (CE4795_m)
CE5118_m	Trans-2-Cis,Cis-4,8-Tetradecatrienoyl Coenzyme A (CE5118_m)
CE2313_c	4,4-dimethylcholesta-8(9),14-dien-3beta-ol (CE2313_c)
tethex3coa_r	Tetracosahexaenoyl coenzyme A (tethex3coa_r)
CE4802_m	3(S)-Hydroxy-4-Methyl-Pentanoyl Coenzyme A (CE4802_m)
c10crn_c	Decanoyl Carnitine (c10crn_c)
c12dc_e	Dodecanedioyl Carnitine (c12dc_e)
c16dc_e	Hexadecanedioic Acid Mono-L-Carnitine Ester (c16dc_e)
3octdec2crn_c	3-Hydroxyoctadecadienoylcarnitine (3octdec2crn_c)
c4crn_x	Butyryl carnitine (c4crn_x)
c5dc_e	Glutaryl Carnitine (c5dc_e)
c81crn_c	Octenoyl Carnitine (c81crn_c)
c81crn_e	Octenoyl Carnitine (c81crn_e)
decdicrn_e	Decadienoyl Carnitine (decdicrn_e)
doco13ecoa_c	13-Docosenoyl Coenzyme A (doco13ecoa_c)
3ivcrn_e	3-Hydroxy-Isovaleryl Carnitine (3ivcrn_e)
3octdece1crn_e	3-Hydroxy-Octadecenoyl Carnitine (3octdece1crn_e)
dectricoa_m	2,4,7-Decatrienoyl Coenzyme A (dectricoa_m)
2decdicoa_m	2,7-Decadienoyl Coenzyme A (2decdicoa_m)
octe5coa_m	5-Octenoyl Coenzyme A (octe5coa_m)
octe5coa_x	5-Octenoyl Coenzyme A (octe5coa_x)
3decdicoa_m	3,7-Decadienoyl Coenzyme A (3decdicoa_m)
tmuncoa_x	2,6,10-Trimethyl Undecanoyl Coenzyme A (tmuncoa_x)
2ddecdicoa_m	2,6-Dodecadienoyl Coenzyme A (2ddecdicoa_m)
tridcoa_m	Tridecanoyl Coenzyme A (tridcoa_m)
3hdeccoa_m	3-Hydroxyhexadecenoyl Coenzyme A (3hdeccoa_m)
hexdtrcoa_m	7,10,13-Hexadecatrienoyl Coenzyme A (hexdtrcoa_m)
hexdectecoa_m	2,4,7,10-Hexadecatetraenoyl Coenzyme A (hexdectecoa_m)
hexdpencoa_m	2,4,7,10,13-Hexadecapentaenoyl Coenzyme A (hexdpencoa_m)
ocde9ecoa_x	9-Octadecenoyl Coenzyme A (ocde9ecoa_x)
2octdectecoa_x	2,6,9,12-Octadecatetraenoyl Coenzyme A (2octdectecoa_x)
2octpencoa_m	2,6,9,12,15-Octadecapentenoyl Coenzyme A (2octpencoa_m)
eitetcoa_m	5,8,11,14-Eicosatetraenoyl Coenzyme A (eitetcoa_m)
3ivcrn_c	3-Hydroxy-Isovaleryl Carnitine (3ivcrn_c)
3ivcoa_c	3-Hydroxyisovaleryl Coenzyme A (3ivcoa_c)
hexe3coa_m	3-Hexenoyl Coenzyme A (hexe3coa_m)
hexe3coa_x	3-Hexenoyl Coenzyme A (hexe3coa_x)
ctdecdcoa_m	Cis2Trans4Decadienoyl Coenzyme A (ctdecdcoa_m)
octdececrn_c	Octadecenoyl Carnitine (Hypothetical, Position Of Double Bond Unknown) (octdececrn_c)
octdececrn_m	Octadecenoyl Carnitine (Hypothetical, Position Of Double Bond Unknown) (octdececrn_m)
octdececoa_c	Octadecenoyl Coenzyme A (octdececoa_c)
5hoxindoa_e	5-Hydroxyindoleacetate (5hoxindoa_e)
gudac_e	Guanidinoacetate (gudac_e)
L2aadp_e	L 2 Aminoadipate C6H10NO4 (L2aadp_e)
nicrnt_e	Nicotinate D-ribonucleotide (nicrnt_e)
orot5p_e	Orotidine 5'-phosphate (orot5p_e)
lneldccrn_e	Linoelaidyl carnitine (lneldccrn_e)
pmtcrn_e	L-Palmitoylcarnitine (pmtcrn_e)
pcreat_e	Phosphocreatine (pcreat_e)
bgly_e	N-Benzoylglycine (bgly_e)
hmcr_c	Homocitrulline (hmcr_c)
pcholole_hs_e	1-Oleoylglycerophosphocholine (Delta 9) (pcholole_hs_e)
peole_hs_e	1-Oleoylglycerophosphoethanolamine (Delta 9) (peole_hs_e)
pailpalm_hs_e	1-Palmitoylglycerophosphoinositol (pailpalm_hs_e)
pailste_hs_e	1-Stearoylglycerophosphoinositol (pailste_hs_e)
pcholn1836_hs_e	1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12) (pcholn1836_hs_e)
pcholn281_hs_e	Lysopc A C28:1 (Delta 5) (pcholn281_hs_e)
sphmyln18114_hs_c	Sm (D18:1/14:0), Sphingomyelin (sphmyln18114_hs_c)
sphmyln18121_hs_c	Sm (D18:1/21:0), Sphingomyelin (sphmyln18121_hs_c)
sphmyln18117_hs_c	Sm (D18:1/17:0), Sphingomyelin (sphmyln18117_hs_c)
xolest183_hs_l	1-Gamma-Linolenoyl-Cholesterol, Cholesterol-Ester (18:3, Delta 6, 9, 12) (xolest183_hs_l)
xolest182_hs_l	1-Linoleoyl-Cholesterol, Cholesterol-Ester (18:2, Delta 9, 12) (xolest182_hs_l)
pcholmyr_hs_c	1-Myristoylglycerophosphocholine (pcholmyr_hs_c)
pailpalm_hs_c	1-Palmitoylglycerophosphoinositol (pailpalm_hs_c)
pe2linl_hs_c	2-Linoleoylglycerophosphoethanolamine (pe2linl_hs_c)
pchol2ste_hs_c	2-Stearoylglycerophosphocholine (pchol2ste_hs_c)
pcholn203_hs_c	1-Dihomo-Linolenoylglycerophosphocholine (20:3, Delta 8, 11, 14), Lysopc A C20:3 (pcholn203_hs_c)
pcholhep_hs_c	1-Heptadecanoylglycerophosphocholine (pcholhep_hs_c)
3mtp_e	3 Methylthiopropionate C4H7O2S (3mtp_e)
3hpppnohgluc_e	3-(3-Hydroxy-Phenyl)Propionate Hydroxy Derivative Glucuronide (3hpppnohgluc_e)
3uib_e	3-Ureidoisobutyrate (3uib_e)
56dura_e	5,6-dihydrouracil (56dura_e)
acgly_m	Acetyl-Glycine (acgly_m)
acgly_c	Acetyl-Glycine (acgly_c)
C02356_e	(S)-2-Aminobutanoate (C02356_e)
C04717_e	13(S)-HPODE(1-) (C04717_e)
C06315_e	Lipoxin B4(1-) (C06315_e)
C11695_e	Anandamide (C11695_e)
C14770_e	11,12-EET (C14770_e)
CE0955_c	6-oxo-prostaglandin F1alpha (CE0955_c)
CE2537_e	15-hydroxy-(8Z,11Z,13E)-eicosatrienoate (CE2537_e)
docohxeth_e	Docosahexaenoyl Ethanolamide (docohxeth_e)
hmcr_e	Homocitrulline (hmcr_e)
lthstrl_e	5alpha-Cholest-7-en-3beta-ol (lthstrl_e)
mi1p__D_e	1D-myo-Inositol 1-phosphate (mi1p__D_e)
nwharg_e	N-(omega)-Hydroxyarginine (nwharg_e)
pcollg5hlys_e	Procollagen 5-hydroxy-L-lysine (pcollg5hlys_e)
pmeth_e	Palmitoylethanolamide (pmeth_e)
saccrp__L_e	L Saccharopine C11H19N2O6 (saccrp__L_e)
sebacid_e	Sebacicacid (sebacid_e)
sphmyln18114_hs_e	Sm (D18:1/14:0), Sphingomyelin (sphmyln18114_hs_e)
sphmyln18121_hs_e	Sm (D18:1/21:0), Sphingomyelin (sphmyln18121_hs_e)
subeac_e	Suberic acid (subeac_e)
txb2_e	Thromboxane B2 cytosol (txb2_e)
urscholcoa_c	Ursodeoxycholyl Coenzyme A (urscholcoa_c)
bzcoa_m	Benzoyl Coenzyme A (bzcoa_m)
bgly_m	N-Benzoylglycine (bgly_m)
pheacgly_c	Phenylacetylglycine (pheacgly_c)
C05300_e	16alpha-Hydroxyestrone (C05300_e)
dhbpt_e	6,7-Dihydrobiopterin (dhbpt_e)
alaglylys_e	Alanyl-Glycyl-Lysine (alaglylys_e)
argarg_e	Arginyl-Arginine (argarg_e)
argphearg_e	Arginyl-Phenylalanine-Arginine (argphearg_e)
argvaltrp_e	Arginyl-Valyl-Tryptophan (argvaltrp_e)
asnphecys_e	Asparaginyl-Phenylalanyl-Cysteine (asnphecys_e)
asphiscys_e	Aspartyl-Histidyl-Cysteine (asphiscys_e)
aspvalasn_e	Aspartyl-Valyl-Asparagine (aspvalasn_e)
cysgluhis_e	Cystyl-Glutamyl-Histidine (cysgluhis_e)
cysglutrp_e	Cystyl-Glutamyl-Tryptophan (cysglutrp_e)
glntrpglu_e	Glutaminyl-Tryptophanyl-Glutamate (glntrpglu_e)
gluglu_e	Glutamyl-Glutamate (gluglu_e)
gluilelys_e	Glutamyl-Isoleucyl-Lysine (gluilelys_e)
glumet_e	Glutamyl-Methionine (glumet_e)
glumethis_e	Glutamyl-Methioninyl-Histidine (glumethis_e)
glyhislys_e	Glycyl-Histidyl-Lysine (glyhislys_e)
hisglnala_e	Histidyl-Glutaminyl-Alanine (hisglnala_e)
hisglu_e	Histidyl-Glutamate (hisglu_e)
hisglugln_e	Histidyl-Glutamyl-Glutamine (hisglugln_e)
ileargile_e	Isoleucyl-Arginyl-Isoleucine (ileargile_e)
ileglyarg_e	Isolecyl-Glycyl-Arginine (ileglyarg_e)
ileserarg_e	Isolecyl-Seryl-Arginine (ileserarg_e)
iletrptyr_e	Isolecyl-Tryptophanyl-Tyrosine (iletrptyr_e)
leuasnasp_e	Leucyl-Asparaginyl-Aspartate (leuasnasp_e)
leutyrtyr_e	Leucyl-Tyrosyl-Tyrosine (leutyrtyr_e)
lystyrile_e	Lysyl-Tyrosyl-Isoleucine (lystyrile_e)
lysvaltrp_e	Lysyl-Valyl-Tryptophan (lysvaltrp_e)
metargleu_e	Methionyl-Arginyl-Leucine (metargleu_e)
metglntyr_e	Methionyl-Glutaminyl-Tyrosine (metglntyr_e)
pheglnphe_e	Phenylalanyl-Glutaminyl-Phenylalanine (pheglnphe_e)
pheleuhis_e	Phenylalanyl-Leucyl-Histidine (pheleuhis_e)
pheproarg_e	Phenylalanyl-Prolyl-Arginine (pheproarg_e)
phesertrp_e	Phenylalanyl-Seryl-Tryptophan (phesertrp_e)
phetyrlys_e	Phenylalanyl-Tyrosinyl-Lysine (phetyrlys_e)
proargasp_e	Prolyl-Arginyl-Aspartate (proargasp_e)
proargcys_e	Prolyl-Arginyl-Cysteine (proargcys_e)
proasncys_e	Prolyl-Asparaginyl-Cysteine (proasncys_e)
prolyspro_e	Prolyl-Lysyl-Proline (prolyspro_e)
provalgln_e	Prolyl-Valyl-Glutamine (provalgln_e)
serphelys_e	Seryl-Phenylalanyl-Lysine (serphelys_e)
thrargtyr_e	Threonyl-Arginyl-Tyrosine (thrargtyr_e)
thrhishis_e	Threonyl-Histidinyl-Histidine (thrhishis_e)
thrtyrmet_e	Threonyl-Tyrosyl-Methionine (thrtyrmet_e)
trpglugly_e	Tryptophanyl-Glutamyl-Glycine (trpglugly_e)
trpmetarg_e	Tryptophanyl-Methionyl-Arginine (trpmetarg_e)
trpphe_e	Tryptophanyl-Phenylalanine (trpphe_e)
trpthrglu_e	Tryptophanyl-Threonyl-Glutamate (trpthrglu_e)
tyrargglu_e	Tyrosyl-Arginyl-Glutamate (tyrargglu_e)
tyrphetyr_e	Tyrosyl-Phenylalanyl-Tyrosine (tyrphetyr_e)
valserarg_e	Valyl-Seryl-Arginine (valserarg_e)
trpglyasp_e	Tryptophanyl-Glycyl-Aspartate (trpglyasp_e)
alaasnleu_c	Alanyl-Asparaginyl-Leucine (alaasnleu_c)
alaglylys_c	Alanyl-Glycyl-Lysine (alaglylys_c)
alahisala_c	Alanyl-Histidyl-Alanine (alahisala_c)
argalaala_c	Arginyl-Alanyl-Alanine (argalaala_c)
argarg_c	Arginyl-Arginine (argarg_c)
argarglys_c	Arginyl-Arginyl-Lysine (argarglys_c)
argglupro_c	Arginyl-Glutamyl-Proline (argglupro_c)
argphearg_c	Arginyl-Phenylalanine-Arginine (argphearg_c)
asncyscys_c	Asparaginyl-Cysteinyl-Cysteine (asncyscys_c)
asnphecys_c	Asparaginyl-Phenylalanyl-Cysteine (asnphecys_c)
asntyrphe_c	Asparaginyl-Tyrosyl-Phenylalanine (asntyrphe_c)
asphiscys_c	Aspartyl-Histidyl-Cysteine (asphiscys_c)
aspvalasn_c	Aspartyl-Valyl-Asparagine (aspvalasn_c)
cysgluhis_c	Cystyl-Glutamyl-Histidine (cysgluhis_c)
glnhislys_c	Glutaminyl-Histidyl-Lysine (glnhislys_c)
gluilelys_c	Glutamyl-Isoleucyl-Lysine (gluilelys_c)
glumet_c	Glutamyl-Methionine (glumet_c)
glumethis_c	Glutamyl-Methioninyl-Histidine (glumethis_c)
gluthr_c	Glutamyl-Threonine (gluthr_c)
glyhislys_c	Glycyl-Histidyl-Lysine (glyhislys_c)
hisargcys_c	Histidyl-Arginyl-Cysteine (hisargcys_c)
hiscyscys_c	Histidyl-Cystyl-Cysteine (hiscyscys_c)
hisglu_c	Histidyl-Glutamate (hisglu_c)
hisglugln_c	Histidyl-Glutamyl-Glutamine (hisglugln_c)
hisglylys_c	Histidyl-Lysyl-Lysine (hisglylys_c)
hishislys_c	Histidyl-Histidyl-Lysine (hishislys_c)
hismet_c	Histidyl-Methionine (hismet_c)
ileasnhis_c	Isoleucyl-Asparaginyl-Histidine (ileasnhis_c)
ileasp_c	Isolecyl-Aspartate (ileasp_c)
leuasnasp_c	Leucyl-Asparaginyl-Aspartate (leuasnasp_c)
leuasplys_c	Leucyl-Aspartyl-Lysine (leuasplys_c)
leutrp_c	Leucyl-Tryptophan (leutrp_c)
leutyrtyr_c	Leucyl-Tyrosyl-Tyrosine (leutyrtyr_c)
leuval_c	Leucyl-Valine (leuval_c)
lysgluglu_c	Lysyl-Glutamyl-Glutamate (lysgluglu_c)
lysvaltrp_c	Lysyl-Valyl-Tryptophan (lysvaltrp_c)
metargleu_c	Methionyl-Arginyl-Leucine (metargleu_c)
metglntyr_c	Methionyl-Glutaminyl-Tyrosine (metglntyr_c)
pheleuhis_c	Phenylalanyl-Leucyl-Histidine (pheleuhis_c)
phesertrp_c	Phenylalanyl-Seryl-Tryptophan (phesertrp_c)
phetyrgln_c	Phenylalanyl-Tyrosinyl-Glutamine (phetyrgln_c)
phetyrlys_c	Phenylalanyl-Tyrosinyl-Lysine (phetyrlys_c)
proargasp_c	Prolyl-Arginyl-Aspartate (proargasp_c)
proasncys_c	Prolyl-Asparaginyl-Cysteine (proasncys_c)
proleuarg_c	Prolyl-Leucyl-Arginine (proleuarg_c)
protrplys_c	Prolyl-Tryptophanyl-Lysine (protrplys_c)
sercysarg_c	Seryl-Cysteinyl-Arginine (sercysarg_c)
serphelys_c	Seryl-Phenylalanyl-Lysine (serphelys_c)
thrilearg_c	Threonyl-Isoleucyl-Arginine (thrilearg_c)
thrtyrmet_c	Threonyl-Tyrosyl-Methionine (thrtyrmet_c)
trpiletrp_c	Tryptophanyl-Isoleucyl-Tryptophan (trpiletrp_c)
trpphe_c	Tryptophanyl-Phenylalanine (trpphe_c)
trpproleu_c	Tryptophanyl-Prolyl-Leucine (trpproleu_c)
tyrglu_c	Tyrosyl-Glutamate (tyrglu_c)
tyrtyr_c	Tyrosyl-Tyrosine (tyrtyr_c)
vallystyr_c	Valyl-Lysyl-Tyrosine (vallystyr_c)
valval_c	Valyl-Valine (valval_c)
trpglyasp_c	Tryptophanyl-Glycyl-Aspartate (trpglyasp_c)
xolest183_hs_c	1-Gamma-Linolenoyl-Cholesterol, Cholesterol-Ester (18:3, Delta 6, 9, 12) (xolest183_hs_c)
Lhcystin_c	L-Homocystine (Lhcystin_c)
dsT_antigen_e	DsT antigen g (dsT_antigen_e)
galam_c	D Galactosamine C6H13NO5 (galam_c)
s2l2n2m2m_e	De-Fuc form of PA6 (w/o peptide linkage) (s2l2n2m2m_e)
xol7aone_e	7alpha-Hydroxycholest-4-en-3-one (xol7aone_e)
7klitchol_e	7-Ketolithocholate (7klitchol_e)
CE4968_c	Isovalerylglycine (CE4968_c)
actyr_c	N-Acetyl-Tyrosine (actyr_c)
actyr_e	N-Acetyl-Tyrosine (actyr_e)
CE2176_m	3-O-methyldopa (CE2176_m)
nacvanala_m	N-Acetylvanilalanine (nacvanala_m)
2hiv_c	2-Hydroxy-Isovalerate (2hiv_c)
2hiv_e	2-Hydroxy-Isovalerate (2hiv_e)
2m3ovac_c	2-Methyl-3-Oxo-Valerate (2m3ovac_c)
2m3hvac_c	2-Methyl-3-Hydroxy-Valerate (2m3hvac_c)
tiggly_e	Tiglyl Glycine (tiggly_e)
3ohglutac_m	3-Hydroxy-Glutarate (3ohglutac_m)
3ohglutac_c	3-Hydroxy-Glutarate (3ohglutac_c)
glutacoa_m	Glutaconyl Coenzyme A (glutacoa_m)
3hadicoa_x	3-Hydroxy-Adipoyl Coenzyme A (3hadicoa_x)
3hadpac_x	3-Hydroxy-Adipate (3hadpac_x)
3ohsebcoa_x	3-Hydroxy-Sebacoyl Coenzyme A (3ohsebcoa_x)
3ohsubcoa_x	3-Hydoxy-Suberyl Coenzyme A (3ohsubcoa_x)
3ohsubac_x	3-Hydoxy-Suberic Acid (3ohsubac_x)
5ohhexa_c	5-Hydroxyhexanoic Acid (5ohhexa_c)
5ohhexa_e	5-Hydroxyhexanoic Acid (5ohhexa_e)
subgly_e	Suberyl-Glycine (subgly_e)
4ohbut_m	4-Hydroxy-Butyrate (4ohbut_m)
4ohbut_c	4-Hydroxy-Butyrate (4ohbut_c)
4ohbut_e	4-Hydroxy-Butyrate (4ohbut_e)
2hydog_c	2-Hydroxy-Glutarate (2hydog_c)
2hydog_e	2-Hydroxy-Glutarate (2hydog_e)
thexdd_m	7Z,10Z-Hexadecadienoic Acid (thexdd_m)
hexdtr_m	(Z,Z,Z)-7,10,13-Hexadecatrienoic Acid (hexdtr_m)
hexdtr_c	(Z,Z,Z)-7,10,13-Hexadecatrienoic Acid (hexdtr_c)
5eipenc_m	5,8,11,14,17-Eicosapentenoic Acid (5eipenc_m)
5eipenc_c	5,8,11,14,17-Eicosapentenoic Acid (5eipenc_c)
5eipenc_e	5,8,11,14,17-Eicosapentenoic Acid (5eipenc_e)
andrstandn_e	5alpha-androstane-3,17-dione (andrstandn_e)
CE5072_e	21-hydroxyallopregnanolone (CE5072_e)
C03681_e	5alpha-Pregnane-3,20-dione (C03681_e)
CE2006_e	4-hydroxy-2-nonenal (CE2006_e)
CE4890_e	N-methylsalsolinol (CE4890_e)
C09642_e	(-)-Salsolinol (C09642_e)
CE7090_e	18R-HEPE (CE7090_e)
CE1447_e	11-dehydrothromboxane B2 (CE1447_e)
CE6205_e	5-methoxytryptophol (CE6205_e)
1a25dhvitd3_e	1-alpha,25-Dihydroxyvitamin D3 (1a25dhvitd3_e)
CE4969_c	Isobutyrylglycine (CE4969_c)
sucsal_e	Succinic semialdehyde (sucsal_e)
egme_e	Ecgonine methyl ester (egme_e)
18harachd_c	18 hydroxy arachidonic acid (18harachd_c)
estrone_e	Estrone cytosol (estrone_e)
C05298_e	2-Hydroxyestrone (C05298_e)
HC02020_c	Cholesterol-ester-palm (HC02020_c)
HC02020_e	Cholesterol-ester-palm (HC02020_e)
3ityr__L_e	3-Iodo-L-tyrosine (3ityr__L_e)
13_cis_retn_e	13-cis-retinoate (13_cis_retn_e)
idl_hs_e	Intermediate Density Lipoprotein (idl_hs_e)
CE5643_e	Peroxynitrite (CE5643_e)
ppbng_e	Porphobilinogen (ppbng_e)
sphings_e	Sphingosine cytosol (sphings_e)
aact_e	Aminoacetone (aact_e)
CE2047_e	9,10-hydroxyoctadec-12(Z)-enoate (CE2047_e)
fdp_e	D-Fructose 1,6-bisphosphate (fdp_e)
dopa3glcur_c	Dopamine-3-O-Glucuronide (dopa3glcur_c)
dopa3glcur_e	Dopamine-3-O-Glucuronide (dopa3glcur_e)
CE5026_e	5-S-glutathionyl-L-DOPA (CE5026_e)
dhcrm_hs_r	Dihydroceramide (homo sapiens) (dhcrm_hs_r)
gd1a_hs_e	GD1a (homo sapiens) (gd1a_hs_e)
gt1b_hs_e	GT1b (homo sapiens) (gt1b_hs_e)
gd2_hs_e	GD2 (homo sapiens) (gd2_hs_e)
sphings_n	Sphingosine cytosol (sphings_n)
M00241_e	1,2-Diacylglycerol-VLDL-Pool (M00241_e)
M00510_e	1-Acylglycerol-VLDL-Pool (M00510_e)
M00003_e	10Z-Heptadecenoic Acid (M00003_e)
M00115_e	7Z-Octadecenoic Acid (M00115_e)
M00117_e	7Z-Tetradecenoic Acid (M00117_e)
M02560_e	Nefa-Blood-Pool-In (M02560_e)
M02561_e	Nefa-Blood-Pool-Out (M02561_e)
M02909_e	Smcfa-Blood-Pool (M02909_e)
M03134_c	Valeric Acid (M03134_c)
M02108_c	Heptylic Acid (M02108_c)
M02107_c	Heptanoyl Coenzyme A (M02107_c)
M03050_c	Tridecanoyl Coenzyme A (M03050_c)
M00117_c	7Z-Tetradecenoic Acid (M00117_c)
HC10784_c	Cis-Myrist-7-Enoyl Coenzyme A (HC10784_c)
M00341_c	13Z,16Z,19Z-Docosatrienoic Acid (M00341_c)
HC02050_c	Phosphatidate-Ld-Pc-Pool (HC02050_c)
HC02056_c	1,2-Diacylglycerol-Ld-Pc-Pool (HC02056_c)
HC02070_c	Fatty-Acid-Ld-Sm-Pool (HC02070_c)
galgluside_hs_r	Galactosyl glucosyl ceramide (galgluside_hs_r)
M02197_c	N-Acetyl-D-galactosaminyl-N-Acetyl-D-galactosaminyl-1,3-D-galactosyl-1,4-D-galactosyl-1,4-D-glucosylceramide (M02197_c)
acglcgalacglcgal14acglcgalgluside_hs_c	(Gal)3 (Glc)1 (GlcNAc)3 (Cer)1 (acglcgalacglcgal14acglcgalgluside_hs_c)
M00961_c	4'-Hydroxymethyl-4'-Methyl-5'-Cholesta-8,24-Dien-3'-Ol (M00961_c)
M00962_c	4'-Hydroxymethyl-4'-Methyl-5'-Cholesta-8-En-3'-Ol (M00962_c)
M00958_c	4'-Formyl-4'-Methyl-5'-Cholesta-8-En-3'-Ol (M00958_c)
M00954_c	4'-Carboxy-4'-Methyl-5'-Cholesta-8-En-3'-Ol (M00954_c)
M00966_c	4'-Methyl-5'-Cholesta-8-En-3-One (M00966_c)
M01083_c	7Alpha,24Alpha-Dihydroxy-5Beta-Cholestan-3-One (M01083_c)
M01080_c	5Beta-Cholestane-3Alpha,7Alpha,24-Triol (M01080_c)
M00746_m	3Alpha,7Alpha,12Alpha,24-Tetrahydroxy-5Beta-Cholestan-26-Al (M00746_m)
M00743_x	3,7,24Thca Coenzyme A (M00743_x)
M02760_c	Pregn-5-Ene-3,20-Dione (M02760_c)
M02761_c	Pregn-5-Ene-3,20-Dione-17-Ol (M02761_c)
hestratriol_l	4,17 dihydroxy estradiol (hestratriol_l)
CE5253_l	17beta-estradiol-3,4-semiquinone (CE5253_l)
M00054_c	(2E)-Nonadecenoyl Coenzyme A (M00054_c)
M00873_c	3-Oxoheneicosanoyl Coenzyme A (M00873_c)
